date,rules_only,rules_ml,hybrid
2022-03-15,1001900.73837,1001900.73837,900605.4478400002
2022-03-16,1003858.83837,1003858.83837,902955.5278400002
2022-03-17,1003217.90837,1003217.90837,907502.6878400001
2022-03-21,1005322.59837,1005322.59837,903047.3278400002
2022-03-22,1004473.01837,1004473.01837,905903.3278400002
2022-03-23,1004790.80837,1004790.80837,907888.2478400002
2022-03-24,1004327.49837,1004327.49837,909832.3678400002
2022-03-25,1003135.51837,1003135.51837,910015.9678400002
2022-03-28,1003197.57837,1003197.57837,908902.1278400002
2022-03-29,1002421.82837,1002421.82837,906562.2478400002
2022-03-30,1003411.57837,1003411.57837,910258.7278400002
2022-03-31,1004265.43837,1004265.43837,907219.1278400002
2022-04-01,1003582.77837,1003582.77837,905052.6478400002
2022-04-04,1005900.3983700001,1005900.3983700001,903392.0878400002
2022-04-05,1005676.76837,1005676.76837,904414.1278400002
2022-04-06,1006567.00837,1006567.00837,904038.7678400002
2022-04-07,1007009.98837,1007009.98837,900799.2478400002
2022-04-08,1006519.92837,1006519.92837,911939.6878400001
2022-04-11,1007135.17837,1007135.17837,914125.0337600003
2022-04-12,1005406.05837,1005406.05837,914125.0337600003
2022-04-13,1003593.47837,1003593.47837,913955.6078000002
2022-04-18,1004458.03837,1004458.03837,911340.1859800002
2022-04-19,1003786.07837,1003786.07837,905105.8844700003
2022-04-20,1003640.55837,1003640.55837,895996.7807500004
2022-04-21,1005025.1383700001,1005025.1383700001,917276.5879300004
2022-04-22,1004960.49737,1004812.20837,913345.6279300003
2022-04-25,1000443.39477,1001297.25837,895161.8594500003
2022-04-26,1000929.36737,1001783.23097,897662.3194500003
2022-04-27,1000929.36737,1001783.23097,905111.2394500003
2022-04-28,1000929.36737,1001783.23097,924956.8094500003
2022-04-29,1000929.36737,1001783.23097,940481.3280500005
2022-05-02,1000697.40268,1001551.2662800001,936910.6480500004
2022-05-04,999305.74268,1000159.6062800001,914856.6538100004
2022-05-05,998137.58268,998991.44628,911271.3964100005
2022-05-06,997413.71386,998267.5774600001,884893.7517100004
2022-05-09,997413.71386,998267.5774600001,878156.6009900004
2022-05-10,997413.71386,998267.5774600001,866380.7309900004
2022-05-11,997413.71386,998267.5774600001,854578.9103600003
2022-05-12,997413.71386,998267.5774600001,852421.3903600003
2022-05-13,997413.71386,998267.5774600001,856989.7279600003
2022-05-16,997413.71386,998267.5774600001,856635.6479600004
2022-05-17,997413.71386,998267.5774600001,865038.3979600004
2022-05-18,1002421.9456799999,1003278.7391,880285.6919000004
2022-05-19,1001071.7176799999,1001928.4711,865133.2919000004
2022-05-20,1002461.9642399998,1003119.1843999999,885099.1819000004
2022-05-23,998318.2556399999,999963.6357999999,884168.0619000004
2022-05-24,996072.4411399998,997211.2312999999,879237.1619000004
2022-05-25,991799.7311399998,993129.6113,852485.7519000003
2022-05-26,993917.1511399999,995417.4713,868731.1519000004
2022-05-27,993106.2011399998,996233.0112999999,879853.4319000003
2022-05-30,997492.5811399999,1000510.3813,882787.7735000004
2022-05-31,996474.3643399999,998278.4167,878329.9209000004
2022-06-01,998686.5343399999,1000435.2967,888223.4909000003
2022-06-02,999187.8243399998,999940.5167,892227.4209000004
2022-06-03,998043.2243399998,998904.3167,884490.8409000004
2022-06-06,997272.0743399998,998489.8367,888456.5109000003
2022-06-07,995574.3443399998,997335.7167,889088.3209000004
2022-06-08,994806.5543399998,997576.1767,889247.4709000003
2022-06-09,995475.21434,997271.2567,889680.0609000004
2022-06-10,993586.3800399998,996638.7567,890935.4209000004
2022-06-13,991978.1800399998,995713.4367,887574.4609000003
2022-06-14,993763.6745199999,997088.6566999999,891099.4609000003
2022-06-15,994142.7345199998,997467.7167,893003.6476400003
2022-06-16,993610.1145199998,996935.0967,892151.1387800004
2022-06-17,993012.1545199999,996337.1367,890610.9239000003
2022-06-20,992428.0545199998,995753.0367,887329.2839000004
2022-06-21,991986.7345199998,995311.7167,883112.8901400003
2022-06-22,991648.6147599998,994973.59694,879624.8505800003
2022-06-23,991648.6147599998,994973.59694,881396.8905800002
2022-06-24,991648.6147599998,994973.59694,884323.6405800002
2022-06-27,991648.6147599998,994973.59694,895182.3005800003
2022-06-28,991648.6147599998,994973.59694,894155.9705800003
2022-06-29,991648.6147599998,994973.59694,896931.6105800003
2022-06-30,991648.6147599998,994973.59694,892341.0105800002
2022-07-01,991648.6147599998,994973.59694,890582.5763400003
2022-07-04,991648.6147599998,994973.59694,886959.6163400002
2022-07-05,991648.6147599998,994973.59694,891479.4763400003
2022-07-06,991648.6147599998,994973.59694,898441.9763400003
