ticker,entry_date,exit_date,entry_price,exit_price,shares,position_size,signal_score,atr_stop,gross_pnl,net_pnl,return_pct,hold_days,exit_reason
ADANIENT,2023-05-31,2023-06-23,2478.6,2289.87,85,210891.68,0.5284,2289.87,-16042.05,-16642.01,-7.89,23,stop_loss
ONGC,2023-06-01,2023-06-26,132.99,134.97,1592,211931.8,0.5235,128.19,3152.16,2510.7,1.18,25,sector_rotation
CHALET,2023-06-20,2023-06-23,419.54,401.18,443,186042.08,0.5173,401.18,-8133.48,-8674.78,-4.66,3,stop_loss
INDIACEM,2023-06-20,2023-06-23,222.95,212.96,833,185903.07,0.5985,212.96,-8321.67,-8862.18,-4.77,3,stop_loss
GMRAIRPORT,2023-05-30,2023-07-06,40.75,44.51,5257,214436.97,0.6502,38.87,19766.32,19084.12,8.9,37,target_hit
INDHOTEL,2023-06-26,2023-07-10,378.1,381.73,580,219517.3,0.5009,364.17,2105.4,1443.3,0.66,14,ema_reversal
TATACOMM,2023-06-26,2023-07-11,1511.01,1513.45,121,183015.04,0.6083,1442.73,295.24,-253.85,-0.14,15,sector_rotation
TORNTPOWER,2023-07-07,2023-07-13,620.41,585.67,303,188172.21,0.616,585.67,-10526.22,-11069.12,-5.88,6,stop_loss
DLF,2023-06-22,2023-07-27,473.08,479.4,482,228252.58,0.5267,455.68,3046.24,2356.07,1.03,35,ema_reversal
BEL,2023-06-26,2023-07-28,117.81,126.95,1866,220053.29,0.5824,113.24,17055.24,16361.63,7.44,32,target_hit
IDFCFIRSTB,2023-07-11,2023-07-31,79.29,86.36,2331,185009.81,0.6199,75.75,16480.17,15892.73,8.59,20,target_hit
FORCEMOT,2023-07-10,2023-08-02,2571.16,2382.65,72,185308.64,0.6248,2382.65,-13572.72,-14100.95,-7.61,23,stop_loss
BANKBARODA,2023-07-14,2023-08-04,185.5,178.39,1013,188099.41,0.5706,178.39,-7202.43,-7751.76,-4.12,21,stop_loss
ADANIPOWER,2023-07-27,2023-08-04,51.28,56.48,4375,224574.35,0.6124,48.68,22750.0,22031.45,9.81,8,target_hit
HINDPETRO,2023-07-31,2023-08-07,170.04,161.58,1321,224847.46,0.5352,161.58,-11175.66,-11827.18,-5.26,7,stop_loss
ADANIGREEN,2023-08-03,2023-08-07,1052.45,990.7,211,222289.02,0.5541,990.7,-13029.25,-13669.39,-6.15,4,stop_loss
AXISCADES,2023-07-07,2023-08-09,470.1,534.64,400,188228.04,0.6741,437.83,25816.0,25200.25,13.39,33,target_hit
CANFINHOME,2023-08-01,2023-08-14,729.31,684.28,264,192730.38,0.5485,684.28,-11887.92,-12441.76,-6.46,13,stop_loss
CANBK,2023-08-07,2023-08-21,61.96,61.75,2998,185941.84,0.5395,59.46,-629.58,-1185.59,-0.64,14,ema_reversal
APLAPOLLO,2023-08-10,2023-08-25,1522.23,1682.26,124,188945.28,0.6003,1442.21,19843.72,19237.76,10.18,15,target_hit
IPCALAB,2023-08-16,2023-08-30,882.61,883.61,212,187300.43,0.576,839.05,212.0,-349.76,-0.19,14,sector_rotation
ADANIGREEN,2023-08-21,2023-08-31,1006.4,939.91,221,222636.81,0.5273,939.91,-14694.29,-15332.14,-6.89,10,stop_loss
CUMMINSIND,2023-08-08,2023-09-01,1703.68,1630.9,109,185886.82,0.4986,1630.9,-7933.02,-8474.26,-4.56,24,stop_loss
GODREJPROP,2023-08-07,2023-09-04,1516.35,1668.63,146,221608.49,0.5074,1440.21,22232.88,21524.25,9.71,28,target_hit
GAIL,2023-08-08,2023-09-04,102.98,110.67,2180,224720.9,0.5516,99.13,16764.2,16057.18,7.15,27,target_hit
AJANTPHARM,2023-08-28,2023-09-07,1654.58,1685.58,114,188810.74,0.577,1575.14,3534.0,2961.07,1.57,10,sector_rotation
PFC,2023-09-05,2023-09-08,189.66,207.65,1218,231236.89,0.5783,180.66,21911.82,21174.98,9.16,3,target_hit
RECLTD,2023-09-07,2023-09-08,211.11,231.34,1086,229494.73,0.6873,201.0,21969.78,21238.04,9.25,1,target_hit
CANBK,2023-09-05,2023-09-11,63.37,67.63,3041,192900.88,0.5618,61.24,12954.66,12350.63,6.4,6,target_hit
EVEREADY,2023-09-05,2023-09-12,414.42,390.42,464,192483.17,0.626,390.42,-11136.0,-11690.6,-6.07,7,stop_loss
PFC,2023-09-11,2023-09-12,222.51,211.16,1078,240105.65,0.6754,211.16,-12235.3,-12930.43,-5.39,1,stop_loss
FINPIPE,2023-09-12,2023-09-12,235.9,223.75,857,202368.47,0.6723,223.75,-10412.55,-10998.22,-5.43,0,stop_loss
GMRAIRPORT,2023-09-01,2023-09-13,62.15,58.59,3654,227323.2,0.6349,58.59,-13008.24,-13663.51,-6.01,12,stop_loss
DATAPATTNS,2023-09-11,2023-09-13,2163.18,2018.88,92,199211.57,0.5342,2018.88,-13275.6,-13846.09,-6.95,2,stop_loss
UNIONBANK,2023-08-30,2023-09-15,82.41,91.53,2329,192124.82,0.6095,77.85,21240.48,20622.2,10.73,16,target_hit
INDHOTEL,2023-09-14,2023-09-26,412.24,406.03,560,231085.25,0.5133,397.66,-3477.6,-4163.21,-1.8,12,sector_rotation
JUBLFOOD,2023-09-14,2023-09-26,518.02,538.45,445,230749.42,0.5277,496.89,9091.35,8381.61,3.63,12,sector_rotation
SUNTV,2023-09-18,2023-09-28,566.44,544.63,345,195617.22,0.5835,544.63,-7524.45,-8095.67,-4.14,10,stop_loss
JSL,2023-09-26,2023-10-03,437.89,499.88,532,233190.44,0.6239,406.89,32978.68,32213.85,13.81,7,target_hit
IEX,2023-09-13,2023-10-05,126.84,126.46,1519,192862.63,0.5786,121.17,-577.22,-1154.08,-0.6,22,ema_reversal
NATIONALUM,2023-09-26,2023-10-06,83.7,85.27,2782,233086.25,0.5407,79.54,4367.74,3660.44,1.57,10,ema_reversal
IDFCFIRSTB,2023-09-13,2023-10-09,93.05,89.76,2071,192899.26,0.5923,88.83,-6813.59,-7378.08,-3.82,26,ema_reversal
ADANIPOWER,2023-10-04,2023-10-09,73.46,69.39,3294,242219.22,0.5669,69.39,-13406.58,-14105.7,-5.82,5,stop_loss
INDUSTOWER,2023-10-06,2023-10-20,183.5,189.9,1080,198378.18,0.5346,173.6,6912.0,6303.64,3.18,14,sector_rotation
PNB,2023-10-09,2023-10-23,73.0,69.64,2719,198685.49,0.5654,68.89,-9135.84,-9713.03,-4.89,14,ema_reversal
BHEL,2023-09-13,2023-10-23,126.58,116.81,1831,231999.75,0.6808,116.81,-17888.87,-18548.4,-8.0,40,stop_loss
IBREALEST,2023-10-05,2023-10-23,80.5,74.52,2468,198872.67,0.6047,74.52,-14758.64,-15325.14,-7.71,18,stop_loss
ADANIPOWER,2023-10-20,2023-10-23,68.6,64.74,3449,236838.0,0.5696,64.74,-13313.14,-13996.32,-5.91,3,stop_loss
ZEEL,2023-09-29,2023-10-25,248.49,235.66,786,195508.45,0.5243,235.66,-10084.38,-10650.15,-5.45,26,stop_loss
PFC,2023-10-10,2023-10-26,217.47,207.81,796,173279.23,0.589,207.81,-7689.36,-8193.3,-4.73,16,stop_loss
METROPOLIS,2023-10-23,2023-10-26,373.27,354.91,521,194668.14,0.525,354.91,-9565.56,-10129.85,-5.2,3,stop_loss
DATAPATTNS,2023-11-07,2023-11-10,1952.8,1834.71,93,181792.01,0.5286,1834.71,-10982.37,-11505.24,-6.33,3,stop_loss
GSFC,2023-11-07,2023-11-10,184.76,172.71,992,183465.2,0.6084,172.71,-11953.6,-12479.54,-6.8,3,stop_loss
TATASTEEL,2023-11-07,2023-11-23,114.28,121.64,1926,220323.38,0.5301,110.6,14175.36,13486.7,6.12,16,target_hit
GMRAIRPORT,2023-11-06,2023-11-28,56.5,61.66,2922,165258.09,0.5616,54.43,15077.52,14552.09,8.81,22,target_hit
TORNTPOWER,2023-11-24,2023-11-29,758.31,836.76,242,183694.53,0.6553,719.08,18984.9,18396.4,10.01,5,target_hit
INDIACEM,2023-11-07,2023-11-30,214.9,238.77,852,183277.89,0.5641,202.97,20337.24,19747.28,10.77,23,target_hit
ADANIENSOL,2023-11-29,2023-11-30,899.0,856.67,251,225874.65,0.5026,856.67,-10624.83,-11280.53,-4.99,1,stop_loss
OMAXE,2023-11-13,2023-12-04,79.75,79.95,2245,179217.79,0.6832,72.95,449.0,-89.01,-0.05,21,ema_reversal
IFCI,2023-11-13,2023-12-04,23.25,27.1,7726,179809.13,0.6089,21.33,29745.1,29146.72,16.21,21,target_hit
AXISCADES,2023-12-01,2023-12-08,551.0,621.06,343,189181.99,0.6099,515.97,24030.58,23415.54,12.38,7,target_hit
JBMA,2023-12-01,2023-12-12,618.79,685.52,304,188300.27,0.5484,585.43,20285.92,19681.01,10.45,11,target_hit
FIVESTAR,2023-12-04,2023-12-13,747.31,709.33,254,190006.56,0.514,709.33,-9646.92,-10197.08,-5.37,9,stop_loss
RBA,2023-11-07,2023-12-18,116.1,113.25,1578,183389.01,0.5735,109.46,-4497.3,-5037.92,-2.75,41,ema_reversal
ANGELONE,2023-12-11,2023-12-18,289.63,328.11,686,198884.87,0.649,270.39,26397.28,25748.43,12.95,7,target_hit
ALOKINDS,2023-12-19,2023-12-20,22.7,21.1,9205,209162.45,0.6797,21.1,-14728.0,-15325.4,-7.33,1,stop_loss
IONEXCHANG,2023-12-05,2023-12-29,558.75,559.24,344,192402.21,0.5831,521.19,168.56,-408.41,-0.21,24,ema_reversal
JSL,2023-11-30,2024-01-02,510.84,578.78,443,226528.42,0.6106,476.87,30097.42,29358.32,12.96,33,target_hit
ADANIGREEN,2023-12-14,2024-01-03,1435.95,1699.9,169,242918.23,0.6371,1303.97,44607.55,43790.31,18.03,20,target_hit
CANBK,2023-12-21,2024-01-03,79.52,85.82,2510,199794.8,0.5902,76.37,15813.0,15182.59,7.6,13,target_hit
CUB,2023-12-29,2024-01-09,146.46,146.8,1408,206421.9,0.5252,139.79,478.72,-140.88,-0.07,11,ema_reversal
BANKBARODA,2024-01-09,2024-01-19,213.48,215.88,998,213266.09,0.5375,203.97,2395.2,1751.25,0.82,10,sector_rotation
AVALON,2024-01-03,2024-01-24,537.9,520.45,390,209990.78,0.5404,510.5,-6805.5,-7421.23,-3.53,21,ema_reversal
PIIND,2023-12-18,2024-01-25,3368.28,3199.63,61,205670.55,0.5019,3199.63,-10287.65,-10883.47,-5.29,38,stop_loss
ADANIENT,2023-12-13,2024-02-01,2857.47,3221.32,84,240267.51,0.544,2675.55,30563.4,29782.19,12.4,50,target_hit
GALLANTT,2024-01-04,2024-02-01,179.22,210.04,1196,214561.47,0.6926,163.81,36860.72,36143.96,16.85,28,target_hit
NLCINDIA,2024-01-04,2024-02-02,222.79,260.45,961,214315.29,0.7003,203.96,36191.26,35476.57,16.55,29,target_hit
ADANIPORTS,2024-01-19,2024-02-02,1151.68,1254.93,218,251317.31,0.6335,1100.06,22508.5,21710.28,8.64,14,target_hit
BHARTIARTL,2024-02-02,2024-02-05,1139.08,1099.69,200,228043.82,0.5157,1099.69,-7878.0,-8545.69,-3.75,3,stop_loss
BEL,2024-02-02,2024-02-12,180.95,172.94,1513,274051.13,0.5311,172.94,-12119.13,-12916.22,-4.71,10,stop_loss
ALOKINDS,2024-02-05,2024-02-13,31.2,28.18,7391,230829.8,0.5986,28.18,-22320.82,-22967.98,-9.95,8,stop_loss
BEL,2024-02-13,2024-02-19,171.57,188.83,1559,267745.11,0.52,162.94,26908.34,26052.09,9.73,6,target_hit
LAURUSLABS,2024-01-29,2024-02-22,377.31,394.09,559,211127.21,0.649,356.0,9380.02,8728.51,4.13,24,ema_reversal
CHOLAFIN,2024-02-06,2024-02-22,1143.41,1078.12,197,225477.02,0.5159,1078.12,-12862.13,-13512.16,-5.99,16,stop_loss
INDUSTOWER,2024-02-05,2024-02-23,216.5,243.94,1065,230803.07,0.573,202.78,29223.6,28473.44,12.34,18,target_hit
ADANIPOWER,2024-01-24,2024-03-14,104.56,100.38,2378,248892.32,0.5693,98.26,-9940.04,-10666.09,-4.29,50,ema_reversal
