date,equity
2023-03-21,1091980.873100003
2023-03-22,1088387.293100003
2023-03-23,1084738.262760003
2023-03-24,1064927.5050000031
2023-03-27,1051298.858220003
2023-03-28,1050212.3199200032
2023-03-29,1060690.235690003
2023-03-31,1066018.1656900032
2023-04-03,1061983.762260003
2023-04-05,1087098.3609500031
2023-04-06,1094062.9409500032
2023-04-10,1103130.510950003
2023-04-11,1110938.790700003
2023-04-12,1114294.283240003
2023-04-13,1120158.1732400032
2023-04-17,1116898.5732400033
2023-04-18,1114080.4293300032
2023-04-19,1114396.8345300034
2023-04-20,1109593.294530003
2023-04-21,1099934.8345300031
2023-04-24,1098338.2145300033
2023-04-25,1099822.1906300033
2023-04-26,1112063.8706300033
2023-04-27,1117162.6906300033
2023-04-28,1122452.2806300032
2023-05-02,1133329.2583100032
2023-05-03,1134824.1681000034
2023-05-04,1156001.0737700034
2023-05-05,1132141.6203000033
2023-05-08,1141018.4103000034
2023-05-09,1144545.1803000034
2023-05-10,1136949.2294300033
2023-05-11,1151410.459430003
2023-05-12,1161241.6091200034
2023-05-15,1164425.6326200035
2023-05-16,1174242.5792400034
2023-05-17,1171560.2992400033
2023-05-18,1177135.9050400036
2023-05-19,1174139.1750400036
2023-05-22,1177292.0235600036
2023-05-23,1178934.5535600036
2023-05-24,1172628.9635600038
2023-05-25,1179601.5635600036
2023-05-26,1181919.3635600035
2023-05-29,1173329.7770500036
2023-05-30,1170183.0060100039
2023-05-31,1165918.4260100038
2023-06-01,1173078.7160100038
2023-06-02,1180334.586010004
2023-06-05,1190249.6860100036
2023-06-06,1191437.396010004
2023-06-07,1196063.6260100035
2023-06-08,1183338.7760100039
2023-06-09,1193604.0360100036
2023-06-12,1205157.316010004
2023-06-13,1201332.1960100038
2023-06-14,1197627.356010004
2023-06-15,1194039.9860100038
2023-06-16,1213784.9278300037
2023-06-19,1210161.7868200038
2023-06-20,1225208.3268200038
2023-06-21,1244535.3285000038
2023-06-22,1226861.1360800038
2023-06-23,1209769.9062100037
2023-06-26,1220751.776210004
2023-06-27,1223739.8962100039
2023-06-28,1237718.7562100037
2023-06-30,1249506.986210004
2023-07-03,1247886.686210004
2023-07-04,1230491.0562100038
2023-07-05,1234005.416210004
2023-07-06,1254340.2809800038
2023-07-07,1240888.163030004
2023-07-10,1235947.4343000038
2023-07-11,1260382.2843000041
2023-07-12,1272399.734300004
2023-07-13,1256353.974860004
2023-07-14,1261874.694860004
2023-07-17,1268857.594860004
2023-07-18,1260583.3948600038
2023-07-19,1267281.2948600037
2023-07-20,1265003.164860004
2023-07-21,1255184.944860004
2023-07-24,1238387.724860004
2023-07-25,1235004.400980004
2023-07-26,1236281.235780004
2023-07-27,1244693.5157800037
2023-07-28,1247044.871920004
2023-07-31,1292100.845880004
2023-08-01,1294154.297430004
2023-08-02,1270443.472450004
2023-08-03,1274230.952450004
2023-08-04,1269983.037170004
2023-08-07,1272752.793010004
2023-08-08,1291295.352520004
2023-08-09,1296362.001100004
2023-08-10,1296876.752440004
2023-08-11,1287807.812440004
2023-08-14,1275740.301900004
2023-08-16,1274351.3719000039
2023-08-17,1273304.1219000039
2023-08-18,1259165.4796000042
2023-08-21,1277001.8096000042
