ticker,entry_date,exit_date,entry_price,exit_price,shares,position_size,signal_score,atr_stop,gross_pnl,net_pnl,return_pct,hold_days,exit_reason
INDUSTOWER,2025-07-08,2025-07-15,406.6,405.05,605,246238.99,0.5271,391.86,-937.75,-1673.85,-0.68,7,sector_rotation
IDFCFIRSTB,2025-07-14,2025-07-14,75.2,72.93,3211,241708.67,0.5653,72.93,-7288.97,-7998.79,-3.31,0,stop_loss
IDFCFIRSTB,2025-07-15,2025-07-24,74.15,72.69,3260,241970.73,0.5676,71.64,-4759.6,-5475.27,-2.26,9,ema_reversal
KFINTECH,2025-07-07,2025-07-25,1285.39,1193.01,193,248328.35,0.5411,1208.62,-17829.34,-18537.92,-7.47,18,ema_reversal
ENDURANCE,2025-07-10,2025-07-28,2683.64,2567.9,92,247141.77,0.5577,2506.96,-10648.08,-11367.47,-4.6,18,ema_reversal
HINDCOPPER,2025-07-11,2025-07-29,262.32,245.49,932,244726.72,0.5278,248.83,-15685.56,-16387.64,-6.7,18,ema_reversal
CUB,2025-07-14,2025-07-29,207.84,203.18,1162,241751.59,0.5589,196.91,-5414.92,-6128.62,-2.54,15,ema_reversal
ZEEL,2025-07-24,2025-07-28,126.84,118.53,1905,241871.83,0.6688,118.53,-15830.55,-16523.78,-6.83,4,stop_loss
HINDPETRO,2025-07-15,2025-07-30,418.07,408.91,579,242304.59,0.5225,401.66,-5303.64,-6019.22,-2.48,15,ema_reversal
AXISCADES,2025-07-29,2025-07-30,1252.0,1299.0,183,229345.12,0.5811,1171.54,8601.0,7896.45,3.44,1,ema_reversal
GLENMARK,2025-07-25,2025-08-01,2139.75,2063.85,111,237749.76,0.6206,2063.85,-8424.9,-9120.59,-3.84,7,stop_loss
SAIL,2025-07-29,2025-08-01,123.44,119.32,1858,229580.87,0.53,119.32,-7654.96,-8327.7,-3.63,3,stop_loss
CEATLTD,2025-07-28,2025-08-04,3340.68,3186.33,69,230737.43,0.5459,3186.33,-10650.15,-11320.37,-4.91,7,stop_loss
ZEEL,2025-07-29,2025-08-06,116.54,109.95,1969,229696.73,0.7164,109.95,-12975.71,-13638.16,-5.94,8,stop_loss
IDFCFIRSTB,2025-08-05,2025-08-07,69.63,67.68,3274,228196.59,0.5645,67.68,-6384.3,-7055.44,-3.09,2,stop_loss
DATAPATTNS,2025-07-30,2025-08-08,2592.22,2467.18,88,228343.48,0.5924,2467.18,-11003.52,-11665.86,-5.11,9,stop_loss
BIOCON,2025-08-07,2025-08-08,358.8,345.56,631,226629.2,0.5392,345.56,-8354.44,-9016.94,-3.98,1,stop_loss
AXISCADES,2025-07-30,2025-08-12,1299.0,1218.72,178,231453.22,0.6242,1218.72,-14289.84,-14954.93,-6.46,13,stop_loss
GLENMARK,2025-08-04,2025-08-19,2062.74,1970.17,109,225063.5,0.544,1992.61,-10090.13,-10744.47,-4.77,15,ema_reversal
ECLERX,2025-08-19,2025-08-26,1944.76,2178.77,113,219977.64,0.555,1851.16,26443.13,25730.97,11.7,7,target_hit
IDFCFIRSTB,2025-08-08,2025-09-03,69.23,69.44,3262,226054.09,0.5452,67.34,685.02,6.17,0.0,26,sector_rotation
EVEREADY,2025-08-04,2025-09-03,409.7,468.42,549,225150.23,0.627,386.21,32237.28,31498.03,13.99,30,target_hit
ARVINDFASN,2025-08-13,2025-09-11,510.65,567.94,429,219287.92,0.5883,487.73,24577.41,23871.05,10.89,29,target_hit
BIOCON,2025-08-11,2025-09-16,342.6,359.45,641,219826.21,0.6332,324.62,10800.85,10120.43,4.6,36,ema_reversal
KRBL,2025-08-28,2025-09-16,441.49,398.96,505,223175.4,0.6688,415.32,-21477.65,-22103.55,-9.9,19,ema_reversal
RAMCOCEM,2025-08-11,2025-09-17,1051.0,1043.9,209,219878.66,0.5151,993.92,-1483.9,-2139.91,-0.97,37,sector_rotation
JMFINANCIL,2025-09-17,2025-09-19,177.7,174.42,1286,228750.72,0.5478,167.96,-4218.08,-4895.21,-2.14,2,ema_reversal
EVEREADY,2025-09-12,2025-09-19,443.95,420.96,525,233306.82,0.6245,420.96,-12069.75,-12744.83,-5.46,7,stop_loss
NBCC,2025-09-04,2025-09-22,103.52,112.04,2230,231080.45,0.5539,100.11,18999.6,18269.05,7.91,18,target_hit
NMDC,2025-09-03,2025-09-23,71.0,75.72,3221,228919.69,0.558,69.11,15203.12,14486.64,6.33,20,target_hit
KRBL,2025-09-16,2025-09-23,398.96,371.19,574,229232.04,0.6849,371.19,-15939.98,-16595.11,-7.24,7,stop_loss
HINDWAREAP,2025-09-23,2025-09-24,330.7,315.77,688,227749.12,0.6224,315.77,-10271.84,-10933.86,-4.8,1,stop_loss
NESCO,2025-09-19,2025-09-25,1478.7,1410.65,154,227947.52,0.5479,1410.65,-10479.7,-11141.9,-4.89,6,stop_loss
EVEREADY,2025-09-23,2025-09-25,419.4,399.07,543,227961.93,0.5899,399.07,-11039.19,-11700.31,-5.13,2,stop_loss
KRBL,2025-09-24,2025-09-26,373.45,349.09,601,224667.89,0.7158,349.09,-14640.36,-15284.41,-6.8,2,stop_loss
METROBRAND,2025-09-25,2025-09-26,1260.89,1215.22,175,220876.41,0.5439,1215.22,-7992.25,-8638.23,-3.91,1,stop_loss
JBMA,2025-09-26,2025-09-30,705.0,671.43,311,219474.25,0.5814,671.43,-10440.27,-11077.15,-5.05,4,stop_loss
NATIONALUM,2025-09-29,2025-10-03,195.56,210.82,1103,215918.38,0.5236,187.93,16831.78,16151.01,7.48,4,target_hit
PNB,2025-09-29,2025-10-03,107.9,114.72,1999,215907.79,0.5482,104.49,13633.18,12958.84,6.0,4,target_hit
GALLANTT,2025-09-16,2025-10-08,680.9,651.5,337,229692.76,0.6381,637.97,-9907.8,-10576.37,-4.6,22,ema_reversal
FORCEMOT,2025-10-08,2025-10-10,15980.0,15043.17,13,207947.74,0.5209,15043.17,-12178.79,-12777.65,-6.14,2,stop_loss
RAILTEL,2025-09-24,2025-10-14,378.1,364.17,593,224437.51,0.5404,364.17,-8260.49,-8916.61,-3.97,20,stop_loss
EVEREADY,2025-10-06,2025-10-14,380.2,362.25,585,222639.42,0.6018,362.25,-10500.75,-11147.0,-5.01,8,stop_loss
HINDWAREAP,2025-09-26,2025-10-16,327.9,368.86,669,219584.47,0.6096,311.52,27402.24,26689.34,12.15,20,target_hit
ADANIPOWER,2025-10-01,2025-10-20,144.95,169.22,1504,218222.8,0.6113,135.24,36502.08,35775.06,16.39,19,target_hit
GALLANTT,2025-10-17,2025-10-20,651.45,620.47,342,223018.7,0.5624,620.47,-10595.16,-11242.36,-5.04,3,stop_loss
ECLERX,2025-10-06,2025-10-21,1978.0,2228.57,112,221757.54,0.5722,1877.77,28063.84,27343.1,12.33,15,target_hit
KRBL,2025-10-13,2025-10-24,367.65,382.0,603,221914.64,0.6033,349.43,8653.05,7970.67,3.59,11,sector_rotation
AVALON,2025-10-15,2025-10-24,1150.0,1130.0,190,218718.5,0.6156,1085.53,-3800.0,-4447.9,-2.03,9,sector_rotation
NLCINDIA,2025-10-15,2025-10-24,263.25,259.36,831,218979.51,0.5478,252.2,-3232.59,-3882.41,-1.77,9,ema_reversal
GALLANTT,2025-10-21,2025-10-23,609.7,577.34,373,227645.52,0.6234,577.34,-12070.28,-12728.39,-5.59,2,stop_loss
POONAWALLA,2025-10-21,2025-10-23,516.0,493.24,440,227267.04,0.6238,493.24,-10014.4,-10675.49,-4.7,2,stop_loss
POONAWALLA,2025-10-28,2025-10-29,491.05,493.45,457,224634.26,0.5904,467.92,1096.8,421.38,0.19,1,ema_reversal
JTEKTINDIA,2025-10-23,2025-10-30,156.0,164.7,1464,228612.38,0.5645,148.62,12736.8,12026.17,5.26,7,sector_rotation
STARHEALTH,2025-10-28,2025-10-29,486.95,470.73,460,224221.0,0.5572,470.73,-7461.2,-8118.27,-3.62,1,stop_loss
ADANIPOWER,2025-10-29,2025-11-04,163.28,155.33,1376,224897.95,0.579,155.33,-10939.2,-11591.34,-5.15,6,stop_loss
IFBIND,2025-11-04,2025-11-13,1857.7,1760.01,120,223146.92,0.5636,1760.01,-11722.8,-12368.13,-5.54,9,stop_loss
STARHEALTH,2025-10-30,2025-11-14,480.7,524.97,469,225673.75,0.5551,462.99,20762.63,20044.76,8.88,15,target_hit
IFBIND,2025-11-14,2025-11-17,1740.0,1778.0,127,221200.98,0.566,1649.79,4826.0,4153.41,1.88,3,ema_reversal
HINDWAREAP,2025-11-17,2025-11-19,358.15,349.85,622,222992.07,0.644,335.81,-5162.6,-5820.58,-2.61,2,ema_reversal
HINDCOPPER,2025-10-24,2025-11-20,330.67,329.37,669,221439.45,0.6329,314.3,-869.7,-1531.62,-0.69,27,ema_reversal
TANLA,2025-10-24,2025-11-21,618.89,586.65,357,221164.67,0.5777,586.65,-11509.68,-12149.49,-5.49,28,stop_loss
SAIL,2025-11-19,2025-11-21,138.7,133.97,1594,221308.89,0.5486,133.97,-7539.62,-8187.8,-3.7,2,stop_loss
POONAWALLA,2025-11-06,2025-11-24,472.65,451.78,470,222367.65,0.5463,451.78,-9808.9,-10455.72,-4.7,18,stop_loss
TATACOMM,2025-10-24,2025-12-01,1865.0,1825.8,118,220290.07,0.5619,1784.58,-4625.6,-5276.56,-2.4,38,ema_reversal
INFIBEAM,2025-11-17,2025-12-01,19.39,19.29,11498,223169.17,0.5848,18.52,-1149.8,-1816.34,-0.81,14,sector_rotation
AVALON,2025-11-20,2025-12-01,989.7,968.7,225,222905.18,0.5765,930.38,-4725.0,-5383.6,-2.42,11,sector_rotation
BIOCON,2025-11-24,2025-12-04,397.95,384.93,554,220684.76,0.5665,384.93,-7213.08,-7860.05,-3.56,10,stop_loss
NATIONALUM,2025-11-24,2025-12-05,247.56,267.72,890,220548.73,0.6179,239.5,17942.4,17245.53,7.82,11,target_hit
BHEL,2025-12-04,2025-12-08,279.0,270.48,783,218675.46,0.5416,270.48,-6671.16,-7313.19,-3.34,4,stop_loss
UJJIVANSFB,2025-12-04,2025-12-08,53.83,51.94,4058,218660.58,0.6039,51.94,-7669.62,-8309.61,-3.8,4,stop_loss
GMRAIRPORT,2025-12-05,2025-12-08,102.56,99.46,2108,216412.68,0.572,99.46,-6534.8,-7170.32,-3.31,3,stop_loss
BPCL,2025-11-25,2025-12-10,349.1,345.31,622,217357.34,0.5578,339.77,-2357.38,-3004.09,-1.38,15,ema_reversal
GMRAIRPORT,2025-12-10,2025-12-11,100.85,97.43,2124,214419.61,0.5716,97.43,-7264.08,-7892.17,-3.68,1,stop_loss
CUB,2025-12-09,2025-12-24,265.2,296.09,804,213434.02,0.5924,249.75,24835.56,24146.23,11.31,15,target_hit
UJJIVANSFB,2025-12-09,2025-12-30,51.3,51.5,4159,213570.06,0.5559,48.89,831.8,190.07,0.09,21,ema_reversal
TATASTEEL,2025-12-12,2025-12-31,167.6,177.61,1269,212897.08,0.5226,163.59,12702.69,12039.23,5.65,19,target_hit
INDIANB,2025-12-09,2026-01-02,779.1,851.21,273,212906.99,0.5073,743.05,19686.03,19008.58,8.93,24,target_hit
RAJRATAN,2025-12-31,2026-01-07,443.0,504.34,493,218617.4,0.6064,418.46,30240.62,29524.94,13.51,7,target_hit
KIRLOSENG,2025-12-31,2026-01-09,1218.95,1155.26,179,218410.24,0.5862,1155.26,-11400.51,-12032.29,-5.51,9,stop_loss
NBCC,2026-01-09,2026-01-12,111.61,108.86,2004,223890.11,0.554,107.39,-5511.0,-6170.98,-2.76,3,ema_reversal
CUB,2026-01-09,2026-01-12,278.55,267.22,802,223620.5,0.5633,267.22,-9086.66,-9738.68,-4.36,3,stop_loss
MOIL,2026-01-09,2026-01-12,344.21,327.62,649,223615.68,0.6137,327.62,-10766.91,-11415.55,-5.1,3,stop_loss
CUB,2026-01-13,2026-01-14,264.95,275.0,831,220393.62,0.6243,252.95,8351.55,7674.33,3.48,1,ema_reversal
NBCC,2026-01-13,2026-01-16,107.92,103.51,2039,220268.93,0.5799,103.51,-8991.99,-9634.15,-4.37,3,stop_loss
IDBI,2026-01-12,2026-01-19,103.29,99.0,2134,220641.28,0.5953,99.0,-9154.86,-9797.81,-4.44,7,stop_loss
BHEL,2026-01-14,2026-01-20,265.95,253.53,834,222024.1,0.5439,253.53,-10358.28,-11002.97,-4.96,6,stop_loss
KARURVYSYA,2026-01-12,2026-01-21,262.05,252.03,841,220604.43,0.5932,252.03,-8426.82,-9071.12,-4.11,9,stop_loss
GPPL,2026-01-20,2026-01-23,173.89,166.61,1275,221931.46,0.5497,166.61,-9282.0,-9928.57,-4.47,3,stop_loss
MANAPPURAM,2026-01-12,2026-01-28,290.41,297.29,759,220641.61,0.6205,277.81,5221.92,4550.21,2.06,16,ema_reversal
HINDCOPPER,2026-01-12,2026-01-28,531.15,604.46,416,221179.36,0.6539,501.83,30496.96,29773.09,13.46,16,target_hit
COALINDIA,2026-01-21,2026-01-28,409.54,436.02,529,216863.31,0.5224,396.3,14007.92,13329.96,6.15,7,target_hit
ANGELONE,2026-01-27,2026-02-02,251.52,238.4,857,215768.19,0.5294,238.4,-11243.84,-11868.01,-5.5,6,stop_loss
LAURUSLABS,2026-01-30,2026-02-02,974.0,923.62,231,225218.99,0.5124,923.62,-11637.78,-12289.49,-5.46,3,stop_loss
FEDERALBNK,2026-01-19,2026-02-03,271.45,292.01,824,223898.47,0.5395,263.23,16941.44,16236.53,7.25,15,target_hit
EQUITASBNK,2026-02-03,2026-02-03,71.15,67.54,3056,217651.83,0.5819,67.54,-11032.16,-11662.4,-5.36,0,stop_loss
MANAPPURAM,2026-02-02,2026-02-06,266.95,300.25,835,223126.15,0.5697,250.3,27805.5,27081.18,12.14,4,target_hit
LAURUSLABS,2026-02-03,2026-02-06,1005.0,953.38,218,219309.09,0.5373,953.38,-11253.16,-11887.92,-5.42,3,stop_loss
EQUITASBNK,2026-02-04,2026-02-10,67.04,67.07,3287,220580.84,0.5804,63.94,98.61,-562.67,-0.26,6,ema_reversal
ADANIPOWER,2026-02-05,2026-02-10,155.29,148.66,1433,222753.1,0.5681,148.66,-9500.79,-10149.38,-4.56,5,stop_loss
POONAWALLA,2026-02-09,2026-02-10,430.7,489.74,507,218583.26,0.5813,407.08,29933.28,29218.32,13.37,1,target_hit
ONWARDTEC,2026-02-11,2026-02-13,319.6,300.39,708,226503.08,0.6079,300.39,-13600.68,-14252.31,-6.29,2,stop_loss
JMFINANCIL,2026-02-11,2026-02-16,140.43,132.85,1611,226458.96,0.5916,132.85,-12211.38,-12865.66,-5.68,5,stop_loss
HINDCOPPER,2026-02-09,2026-02-20,593.3,565.0,370,219740.52,0.6614,541.76,-10471.0,-11108.62,-5.06,11,ema_reversal
GRANULES,2026-01-22,2026-02-20,542.0,596.43,398,215931.72,0.5185,514.79,21663.14,20972.67,9.71,29,target_hit
ADANIPOWER,2026-02-16,2026-02-23,140.5,145.15,1568,220524.3,0.6207,134.08,7291.2,6615.71,3.0,7,ema_reversal
NMDC,2026-01-29,2026-02-24,79.39,79.0,2819,224024.21,0.5045,75.91,-1099.41,-1768.61,-0.79,26,ema_reversal
EQUITASBNK,2026-02-10,2026-02-24,67.07,66.01,3332,223700.72,0.5698,64.09,-3531.92,-4195.29,-1.88,14,ema_reversal
AVANTIFEED,2026-02-23,2026-02-23,1400.0,1307.78,157,220019.8,0.5913,1307.78,-14478.54,-15108.98,-6.87,0,stop_loss
GOKEX,2026-02-23,2026-02-23,816.9,759.31,268,219148.13,0.5926,759.31,-15434.12,-16060.04,-7.33,0,stop_loss
GOKEX,2026-02-24,2026-02-26,740.05,680.01,290,214829.11,0.6143,680.01,-17411.6,-18020.62,-8.39,2,stop_loss
SUNTV,2026-02-20,2026-02-27,576.85,642.96,377,217689.92,0.5416,550.4,24923.47,24221.21,11.13,7,target_hit
GMRAIRPORT,2026-02-17,2026-03-02,99.87,96.47,2198,219733.77,0.5846,96.47,-7473.2,-8116.8,-3.69,13,stop_loss
IFCI,2026-02-24,2026-03-04,59.69,55.4,3612,215815.88,0.5666,56.26,-15495.48,-16111.29,-7.47,8,ema_reversal
ENGINERSIN,2026-02-24,2026-03-04,215.31,203.41,1000,215525.31,0.6246,203.41,-11900.0,-12522.13,-5.81,8,stop_loss
AVALON,2026-02-24,2026-03-06,986.15,935.0,218,215195.68,0.5635,929.21,-11150.7,-11773.34,-5.47,10,ema_reversal
LT,2026-03-05,2026-03-06,3924.2,4015.0,52,204262.46,0.5016,3755.08,4721.6,4099.98,2.01,1,ema_reversal
KARURVYSYA,2026-03-04,2026-03-10,313.35,296.9,688,215800.38,0.572,300.12,-11317.6,-11941.72,-5.53,6,ema_reversal
ENGINERSIN,2026-03-06,2026-03-09,204.4,193.23,1033,211356.35,0.6002,193.23,-11538.61,-12148.97,-5.75,3,stop_loss
UJJIVANSFB,2026-03-06,2026-03-09,55.85,52.88,3779,211268.21,0.609,52.88,-11223.63,-11834.35,-5.6,3,stop_loss
ELGIEQUIP,2026-03-04,2026-03-12,508.05,485.73,421,214102.94,0.5709,485.73,-9396.72,-10019.59,-4.68,8,stop_loss
AVANTIFEED,2026-03-02,2026-03-24,1188.1,1150.0,183,217639.72,0.6386,1096.79,-6972.3,-7610.62,-3.5,22,ema_reversal
