ticker,entry_date,exit_date,entry_price,exit_price,shares,position_size,signal_score,atr_stop,gross_pnl,net_pnl,return_pct,hold_days,exit_reason
POWERMECH,2023-03-15,2023-04-24,1121.67,1290.37,125,140348.96,0.6221,1037.32,21087.5,20624.7,15.04,40,target_hit
AUBANK,2023-04-27,2023-05-10,641.15,705.57,218,139910.47,0.5778,608.94,14043.56,13596.16,10.05,13,target_hit
CASTROLIND,2023-05-11,2023-05-22,99.51,97.86,1450,144433.79,0.5222,96.96,-2392.5,-2820.58,-1.66,11,ema_reversal
NCC,2023-05-11,2023-05-19,114.19,107.6,1263,144366.19,0.6429,107.6,-8323.17,-8739.19,-5.77,8,stop_loss
KIRLOSENG,2023-05-05,2023-05-30,386.51,381.91,370,143151.71,0.6334,362.35,-1702.0,-2127.62,-1.19,25,ema_reversal
RECLTD,2023-05-12,2023-05-31,112.46,120.7,1289,145105.9,0.6179,108.34,10621.36,10165.23,7.33,19,target_hit
FINPIPE,2023-05-24,2023-05-31,177.25,167.56,805,142828.94,0.5937,167.56,-7800.45,-8212.91,-5.47,7,stop_loss
OLECTRA,2023-03-20,2023-06-01,633.04,769.24,206,130536.65,0.6839,564.94,28057.2,27609.87,21.52,73,target_hit
USHAMART,2023-04-18,2023-06-06,212.9,238.92,656,139802.06,0.6326,199.89,17069.12,16615.99,12.22,49,target_hit
IONEXCHANG,2023-06-05,2023-06-09,382.66,421.92,384,147088.38,0.6079,363.03,15075.84,14604.86,10.26,4,target_hit
MOTHERSON,2023-06-01,2023-06-13,51.76,55.44,2790,144554.81,0.5706,49.92,10267.2,9813.43,7.11,12,target_hit
UNOMINDA,2023-05-23,2023-06-16,535.2,585.5,270,144648.5,0.5359,510.05,13581.0,13120.33,9.4,24,target_hit
ICICIGI,2023-06-16,2023-06-21,1191.3,1272.96,128,152638.89,0.5513,1150.47,10452.48,9974.12,6.85,5,target_hit
MOTHERSON,2023-06-20,2023-06-22,53.56,57.14,2909,155961.85,0.556,51.77,10414.22,9925.97,6.68,2,target_hit
AUBANK,2023-06-06,2023-06-27,746.91,745.86,197,147288.41,0.5322,718.9,-206.85,-647.86,-0.14,21,ema_reversal
KALYANKJIL,2023-06-26,2023-06-28,126.32,141.02,1232,155781.87,0.6449,118.97,18110.4,17607.3,11.64,2,target_hit
DIXON,2023-06-27,2023-07-05,4469.59,4238.71,34,152118.03,0.5347,4238.71,-7849.92,-8290.12,-5.17,8,stop_loss
INDHOTEL,2023-06-09,2023-07-10,380.73,381.73,389,148252.07,0.5822,366.02,389.0,-56.09,0.26,31,ema_reversal
TORNTPOWER,2023-07-07,2023-07-14,620.41,590.49,258,160225.85,0.616,585.67,-7719.36,-8184.12,-4.82,7,ema_reversal
MEDPLUS,2023-06-12,2023-07-14,788.8,888.08,190,150021.87,0.5609,739.16,18863.2,18375.86,12.59,32,target_hit
NILKAMAL,2023-05-30,2023-07-19,2237.94,2476.22,64,143371.39,0.5548,2118.8,15249.92,14789.74,10.65,50,target_hit
LICHSGFIN,2023-06-30,2023-07-24,375.28,366.68,425,159653.49,0.5401,361.09,-3655.0,-4126.17,-2.29,24,ema_reversal
IDFCFIRSTB,2023-06-26,2023-07-24,77.65,84.71,2005,155843.94,0.6465,74.12,14155.3,13659.92,9.09,28,target_hit
INDSWFTLAB,2023-07-11,2023-07-31,84.7,97.04,1865,158123.47,0.664,78.53,23014.1,22494.18,14.57,20,target_hit
ANGELONE,2023-07-24,2023-07-31,157.17,147.1,1038,163305.6,0.5924,147.1,-10452.66,-10921.18,-6.41,7,stop_loss
FORCEMOT,2023-08-01,2023-08-02,2559.25,2402.35,64,163955.79,0.5434,2402.35,-10041.6,-10512.89,-6.13,1,stop_loss
BANKBARODA,2023-07-14,2023-08-07,185.5,177.74,852,158204.05,0.5706,178.39,-6611.52,-7072.43,-4.18,24,ema_reversal
JSWENERGY,2023-07-20,2023-08-10,293.87,329.35,557,163849.28,0.5834,276.13,19762.36,19231.78,12.07,21,target_hit
VARROC,2023-07-26,2023-08-10,340.28,378.0,476,162135.25,0.5889,321.42,17954.72,17432.89,11.08,15,target_hit
ZEEL,2023-08-07,2023-08-10,227.4,256.78,713,162298.34,0.614,212.71,20947.94,20419.64,12.92,3,target_hit
SUPREMEIND,2023-08-03,2023-08-11,3469.47,3895.65,46,159755.22,0.5563,3256.38,19604.28,19086.28,12.28,8,target_hit
POWERMECH,2023-08-11,2023-08-21,2040.02,1947.73,84,171533.04,0.5901,1886.31,-7752.36,-8250.94,-4.52,10,ema_reversal
GLENMARK,2023-08-17,2023-08-18,798.95,765.35,218,174345.27,0.6242,765.35,-7324.8,-7832.66,-4.21,1,stop_loss
FEDERALBNK,2023-07-17,2023-08-23,128.48,137.24,1248,160503.38,0.5488,124.1,10932.48,10429.59,6.82,37,target_hit
NLCINDIA,2023-08-21,2023-09-04,118.38,133.68,1458,172770.64,0.6355,110.73,22307.4,21744.99,12.92,14,target_hit
ORIENTCEM,2023-08-21,2023-09-13,187.15,171.97,920,172350.18,0.693,171.97,-13965.6,-14454.2,-8.11,23,stop_loss
INTELLECT,2023-08-01,2023-09-15,662.38,685.27,248,164434.51,0.6161,620.3,5676.72,5172.56,3.46,45,ema_reversal
AXISCADES,2023-08-24,2023-09-20,551.0,522.3,317,174841.67,0.6689,505.52,-9097.9,-9603.71,-5.21,27,ema_reversal
SHILPAMED,2023-08-11,2023-09-21,172.82,176.64,1000,172992.82,0.6251,159.87,3820.0,3293.9,2.21,41,ema_reversal
ZEEL,2023-09-15,2023-09-27,265.2,255.53,654,173614.24,0.5712,250.62,-6324.18,-6831.85,-3.65,12,ema_reversal
IDFCFIRSTB,2023-09-14,2023-10-09,93.49,89.76,1851,173223.04,0.5901,89.1,-6904.23,-7409.57,-3.99,25,ema_reversal
CHALET,2023-09-21,2023-10-06,548.89,601.65,313,171974.37,0.613,522.51,16513.88,15965.44,9.61,15,target_hit
ADANIPOWER,2023-09-20,2023-10-09,74.23,69.0,2338,173723.29,0.5727,69.0,-12227.74,-12723.93,-7.05,19,stop_loss
IPCALAB,2023-08-16,2023-10-17,882.61,969.73,195,172281.06,0.576,839.05,16988.4,16438.1,9.87,62,target_hit
UCOBANK,2023-09-27,2023-10-23,41.38,37.85,4197,173845.53,0.6261,37.55,-14815.41,-15306.79,-8.53,26,ema_reversal
PHOENIXLTD,2023-10-20,2023-10-23,932.81,879.95,185,172742.42,0.5272,879.95,-9779.1,-10277.25,-5.67,3,stop_loss
SAFARI,2023-10-20,2023-10-25,2126.55,2024.13,81,172422.8,0.5912,2024.13,-8296.02,-8796.18,-4.82,5,stop_loss
ESCORTS,2023-09-07,2023-10-27,3096.34,3078.76,58,179767.31,0.5887,2946.0,-1019.64,-1556.36,-0.57,50,ema_reversal
GOKEX,2023-10-25,2023-10-31,880.55,809.98,191,168353.24,0.6667,809.98,-13478.87,-13956.47,-8.01,6,stop_loss
MOTILALOFS,2023-10-26,2023-11-01,927.48,1043.1,180,167113.35,0.5539,869.67,20811.6,20269.14,12.47,6,target_hit
GSFC,2023-10-25,2023-11-13,184.66,176.07,912,168578.33,0.67,171.86,-7834.08,-8323.64,-4.65,19,ema_reversal
NMDC,2023-10-26,2023-11-10,45.11,49.91,3704,167254.53,0.6155,42.71,17779.2,17242.38,10.64,15,target_hit
COALINDIA,2023-10-27,2023-11-13,254.31,272.11,651,165721.37,0.5945,245.41,11587.8,11067.96,7.0,17,target_hit
SEQUENT,2023-10-26,2023-11-17,99.35,98.2,1685,167572.15,0.6259,91.62,-1937.75,-2436.09,-1.16,22,ema_reversal
NBCC,2023-11-29,2023-11-30,44.92,49.92,3874,174194.1,0.6075,42.42,19370.0,18809.2,11.13,1,target_hit
NMDC,2023-11-22,2023-12-04,50.79,55.21,3421,173926.34,0.652,48.58,15120.82,14569.32,8.7,12,target_hit
CHALET,2023-11-03,2023-12-06,571.42,571.67,295,168737.47,0.6336,539.56,73.75,-432.1,0.04,33,ema_reversal
PNBHOUSING,2023-12-01,2023-12-08,780.03,738.46,230,179586.31,0.6141,738.46,-9561.1,-10080.2,-5.33,7,stop_loss
PHOENIXLTD,2023-12-06,2023-12-08,1146.51,1075.88,156,179034.42,0.5962,1075.88,-11018.28,-11532.81,-6.16,2,stop_loss
ARVINDFASN,2023-12-08,2023-12-11,424.58,400.48,418,177651.91,0.6362,400.48,-10073.8,-10586.08,-5.68,3,stop_loss
SUZLON,2023-11-24,2023-12-15,40.0,36.95,4317,172852.68,0.6384,36.95,-13166.85,-13658.56,-7.62,21,stop_loss
SUVEN,2023-11-01,2023-12-19,81.8,81.6,2080,170314.14,0.6627,75.66,-416.0,-925.6,-0.24,48,ema_reversal
