date,equity
2023-06-21,1298100.1579200039
2023-06-22,1278634.788220004
2023-06-23,1260506.559910004
2023-06-26,1272420.512910004
2023-06-27,1269438.8829100041
2023-06-28,1273771.632910004
2023-06-30,1287428.732910004
2023-07-03,1282958.012910004
2023-07-04,1266429.8345100041
2023-07-05,1270388.804510004
2023-07-06,1289584.4423000042
2023-07-07,1276216.5223000043
2023-07-10,1272749.648770004
2023-07-11,1299292.9787700041
2023-07-12,1330278.0155300042
2023-07-13,1309929.989790004
2023-07-14,1313099.989790004
2023-07-17,1322665.569790004
2023-07-18,1310818.2797900042
2023-07-19,1318302.5097900042
2023-07-20,1307712.1097900043
2023-07-21,1297963.8897900044
2023-07-24,1285108.3976800041
2023-07-25,1284332.447680004
2023-07-26,1283068.2567200041
2023-07-27,1283575.8367200042
2023-07-28,1294189.122760004
2023-07-31,1328797.1140900042
2023-08-01,1320391.0640900042
2023-08-02,1288220.3903900043
2023-08-03,1287157.2503900044
2023-08-04,1287179.8907000043
2023-08-07,1294017.6060200043
2023-08-08,1311020.7460200044
2023-08-09,1310887.8742700042
2023-08-10,1319156.7842700041
2023-08-11,1302669.2142700043
2023-08-14,1296886.0331900045
2023-08-16,1298117.2931900045
2023-08-17,1296777.3231900043
2023-08-18,1282943.5195900043
2023-08-21,1299070.229590004
2023-08-22,1308240.7695900043
2023-08-23,1304277.9695900043
2023-08-24,1318062.0295900044
2023-08-25,1314374.3514900045
2023-08-28,1327651.6314900042
2023-08-29,1325030.6153500043
2023-08-30,1326171.1953500044
2023-08-31,1307730.1523700044
2023-09-01,1321392.0089700045
2023-09-04,1331736.7224400046
2023-09-05,1335775.9424400046
2023-09-06,1320433.1434300044
2023-09-07,1349373.0834300045
2023-09-08,1376962.4581000048
2023-09-11,1399413.0182200046
2023-09-12,1333346.3416300046
2023-09-13,1331631.0299100047
2023-09-14,1351818.7999100047
2023-09-15,1353293.4175500046
2023-09-18,1347256.4575500048
2023-09-20,1341775.0275500047
2023-09-21,1332608.7775500047
2023-09-22,1331930.4875500049
2023-09-25,1341444.684700005
2023-09-26,1351037.2747000048
2023-09-27,1358774.9547000048
2023-09-28,1351047.810270005
2023-09-29,1383547.180270005
2023-10-03,1394279.360070005
2023-10-04,1372743.152070005
2023-10-05,1369584.955290005
2023-10-06,1380591.161050005
2023-10-09,1338976.252130005
2023-10-10,1384392.562130005
2023-10-11,1391793.9821300053
2023-10-12,1391584.662130005
2023-10-13,1378840.572130005
2023-10-16,1383385.782130005
2023-10-17,1390178.942130005
2023-10-18,1363300.2421300048
2023-10-19,1375848.5973300051
2023-10-20,1355623.0778300052
2023-10-23,1289942.5487800052
2023-10-25,1274337.457430005
2023-10-26,1241905.6533800054
2023-10-27,1296651.9033800052
2023-10-30,1301476.1233800054
2023-10-31,1309861.9233800052
2023-11-01,1301921.4133800052
2023-11-02,1328003.4686200053
2023-11-03,1339664.8486200052
2023-11-06,1336081.468620005
2023-11-07,1326339.2886200054
2023-11-08,1333861.4486200053
2023-11-09,1343226.527210005
2023-11-10,1347218.296780005
2023-11-13,1373060.6687900056
2023-11-15,1376025.8287900053
2023-11-16,1370103.9687900054
2023-11-17,1383359.3595900054
2023-11-20,1387409.8895900054
2023-11-21,1397512.6595900054
2023-11-22,1384273.4095900052
2023-11-23,1385727.3295900056
2023-11-24,1385606.2395900053
2023-11-28,1393306.9296300057
2023-11-29,1396092.8596300057
2023-11-30,1388441.6430900055
2023-12-01,1386118.1746100055
2023-12-04,1411331.4227100054
